OBJECTID,SUB_DESCRIPTION,BUSINESS_NAME,BUSINESS_ADDRESS,EXPIRY_DATE,LICENSE_NUMBER,LICENSE_TYPE
144,Restaurant with Liquor Service,1857281 ONTARIO INC O/A WIMPYS DINER,875 MAIN ST W  HAMILTON ON L8P 1P9,2022/11/15 00:00:00+00,21 299559 00 1J,Eating Establishment
145,Restaurant with Liquor Service,1857281 ONTARIO LTD O/A WIMPY'S DINER,405 MAIN ST W  HAMILTON ON L8P 1K5,2022/04/03 00:00:00+00,13 282372 07 1J,Eating Establishment
146,Restaurant Take-Out,1859460 ONTARIO INC O/A SUPER MARIO'S 2 FOR 1 PIZZA & WING,1016 KING ST E  HAMILTON ON L8M 1C9,2022/10/05 00:00:00+00,14 133932 07 1J,Eating Establishment
147,Restaurant with Liquor Service,1859701 ONTARIO LTD OPERATING AS WIMPY'S DINER,1075 WILSON ST W  ANCASTER ON,2022/05/14 00:00:00+00,14 284186 07 1J,Eating Establishment
148,Restaurant,1869533 ONTARIO INC O/A SUNNYSIDE GRILL,930 UPPER PARADISE RD  HAMILTON ON L5H 1B2,2022/03/06 00:00:00+00,20 297287 01 1J,Eating Establishment
149,Restaurant with Liquor Service,1869635 ONTARIO INC. O/A SAGARMATHA CURRY PALACE RESTAURANT,43 KING WILLIAM ST  HAMILTON ON L8W 4A9,2022/11/12 00:00:00+00,14 280583 07 1J,Eating Establishment
150,Restaurant with Liquor Service,1-876 BAR AND GRILL,306 BARTON ST E  HAMILTON ON L8L 2X5,2022/04/04 00:00:00+00,17 292135 04 1J,Eating Establishment
151,Restaurant,1876523 ONTARIO INC. O/A RANKIN'S RESTAURANT,1342 MAIN ST E  HAMILTON ON,2022/06/05 00:00:00+00,15 125235 07 1J,Eating Establishment
152,Restaurant,1877891 ONTARIO LIMITED O/A MR. GAO CHINA RESTAURANT,1561 MAIN ST W  HAMILTON ON L8S 1E6,2022/11/15 00:00:00+00,14 283604 07 1J,Eating Establishment
153,Restaurant,1878178 ONTARIO INC. O/A GINO'S PIZZA,7 KING ST E  HAMILTON ON,2022/12/04 00:00:00+00,14 283437 07 1J,Eating Establishment
154,Restaurant,1883744 ONTARIO INC.,1760 UPPER JAMES ST  HAMILTON ON,2022/11/19 00:00:00+00,15 125326 07 1J,Eating Establishment
155,Restaurant with Liquor Service,1887314 ONTARIO INC O/A PIZZA PIZZA,73 WILSON ST W  ANCASTER ON,2022/10/31 00:00:00+00,18 295129 03 1J,Eating Establishment
156,Restaurant Take-Out,1890317 ONTARIO INC. O/A NEW YORK FRIES,2 KING ST W  HAMILTON ON,2022/09/25 00:00:00+00,18 294288 03 1J,Eating Establishment
157,Restaurant,1892479 ONTARIO INC. O/A GOLDEN PIZA MEDITERRANEAN CUISINE,1172 WILSON ST W  ANCASTER ON,2022/08/03 00:00:00+00,14 284791 07 1J,Eating Establishment
158,Restaurant,1892701 ONTARIO INC O/A AUGUST 8 RESTAURANT,835 PARAMOUNT DR  STONEY CREEK ON,2022/06/09 00:00:00+00,14 286059 07 1J,Eating Establishment
159,Restaurant with Liquor Service,1899862 ONTARIO LIMITED O/A THE LIONSHEAD PUB,137 JOHN ST S  HAMILTON ON L8N 2C3,2022/07/13 00:00:00+00,14 286986 06 1J,Eating Establishment
160,Restaurant Take-Out,1899974 ONTARIO INC O/A PIZZA NOVA,1016 KING ST W  HAMILTON ON L8S 1L4,2022/04/21 00:00:00+00,16 290752 05 1J,Eating Establishment
161,Restaurant with Liquor Service,1900096 ONTARIO INC O/A EMERSON 109,109 EMERSON ST  HAMILTON ON L8S 2X5,2022/12/09 00:00:00+00,14 286149 07 1J,Eating Establishment
162,Restaurant with Liquor Service,1901164 ONTARIO INC. O/A TURTLE JACK'S,1180 UPPER JAMES ST  HAMILTON ON L9C 3B1,2022/12/16 00:00:00+00,14 283881 07 1J,Eating Establishment
163,Restaurant,1906254 ONTARIO INC O/A TIM HORTON'S 76,235 KING ST W  HAMILTON ON,2022/08/16 00:00:00+00,18 294439 03 1J,Eating Establishment
164,Restaurant with Liquor Service,1906393 ONTARIO LTD O/A SHINGYU SOUS VIDE STEAK,173 KING ST E  HAMILTON ON,2022/10/19 00:00:00+00,16 291508 05 1J,Eating Establishment
165,Restaurant,1906510 ONTARIO INC O/A KW BBQ RESTAURANT,103 QUEEN ST N  HAMILTON ON L8R 2V5,2022/08/22 00:00:00+00,14 286213 07 1J,Eating Establishment
166,Restaurant Take-Out,1906582 ONTARIO INC. O/A SHANGHAI CHINESE FOOD,856 LAWRENCE RD  HAMILTON ON L8K 2A2,2022/06/17 00:00:00+00,14 286303 07 1J,Eating Establishment
167,Restaurant with Liquor Service,1906584 ONTARIO INC O/A RAOABE RESTAURANT & BAR LTD.,1405 UPPER OTTAWA ST  HAMILTON ON L8W 3J6,2022/11/26 00:00:00+00,14 286567 07 1J,Eating Establishment
168,Restaurant with Liquor Service,1909674 ONTARIO INC O/A BREEZY CORNERS,1145 MAIN ST E  HAMILTON ON,2022/03/10 00:00:00+00,17 291995 04 1J,Eating Establishment
169,Restaurant with Liquor Service,1909674 ONTARIO INC O/A BREEZY CORNERS,1480 HWY 6  FLAMBOROUGH ON,2022/04/03 00:00:00+00,18 285846 06 1J,Eating Establishment
170,Restaurant with Liquor Service,1914735 ONTARIO INC. O/A PORCELAIN HOTPOT AND LOUNGE,1122 MAIN ST W  HAMILTON ON L8S 1C1,2022/01/27 00:00:00+00,15 290329 05 1J,Eating Establishment
171,Restaurant Take-Out,1914747 ONTARIO INC O/A DRAGON ISLAND,115 HAMILTON ST N  FLAMBOROUGH ON L8B 1A8,2022/12/05 00:00:00+00,14 286627 07 1J,Eating Establishment
172,Restaurant Take-Out,1914776 ONTARIO INC. O/A AFC SUSHI,102 HWY 8  STONEY CREEK ON L8G 4H3,2022/08/27 00:00:00+00,14 286600 07 1J,Eating Establishment
173,Restaurant,1914822 ONTARIO INC O/A QUIZNOS SUB,833 UPPER JAMES ST  HAMILTON ON,2022/10/13 00:00:00+00,21 299174 00 1J,Eating Establishment
174,Restaurant with Liquor Service,1914856 ONTARIO INC. O/A THE LITTLE GRASSHOPPER CAFE,37 BARTON ST E  HAMILTON ON,2022/02/17 00:00:00+00,14 286789 06 1J,Eating Establishment
175,Restaurant with Liquor Service,1914873 ONTARIO INC. O/A THAI ORCHID,168 HWY 8  STONEY CREEK ON L8G 3V2,2022/12/17 00:00:00+00,14 286922 07 1J,Eating Establishment
176,Restaurant,1914886 ONTARIO INC O/A MR SUB,1144 MAIN ST W  HAMILTON ON L8S 1C1,2022/03/18 00:00:00+00,19 295720 02 1J,Eating Establishment
177,Restaurant with Liquor Service,1914985 ONTARIO LTD. O/A AUGUST8 RESTAURANT,1066 UPPER JAMES ST  HAMILTON ON L9C 3A6,2022/12/23 00:00:00+00,14 287019 07 1J,Eating Establishment
178,Restaurant,1919652 ONTARIO LIMITED O/A MY BUDDY'S GREEK BITES,441 FENNELL AVE E  HAMILTON ON,2022/03/04 00:00:00+00,14 287025 06 1J,Eating Establishment
179,Restaurant Take-Out,1919880 ONTARIO INC O/A SMALLS COFFEE,8 CANNON ST E  HAMILTON ON,2022/08/28 00:00:00+00,15 288006 06 1J,Eating Establishment
180,Restaurant with Liquor Service,1924086 ONTARIO INC O/A WEI XIANG YUAN RESTAURANT,1088 MAIN ST W  HAMILTON ON L8S 1B3,2022/02/17 00:00:00+00,15 287244 06 1J,Eating Establishment
181,Restaurant,1931309 ONTARIO INC O/A WENDY'S,1585 MAIN ST W  HAMILTON ON L8S 1E6,2022/05/17 00:00:00+00,16 290866 05 1J,Eating Establishment
182,Restaurant with Liquor Service,1932137 ONTARIO INC. O/A SASSO,1595 UPPER JAMES ST  HAMILTON ON L9B 0H7,2022/03/09 00:00:00+00,15 288286 05 1J,Eating Establishment
183,Lunch Counter,1932218 ONTARIO INC. O/A TEA HUT,100 MAIN ST E  HAMILTON ON L8N 1G3,2022/05/03 00:00:00+00,14 177182 07 1J,Eating Establishment
184,Restaurant Take-Out,1932659 ONTARIO LTD. O/A ORIENTAL RESTAURANT,453 KING ST E  HAMILTON ON,2022/09/17 00:00:00+00,15 287703 06 1J,Eating Establishment
185,Restaurant,1937881 ONTARIO INC. O/A PITA PIT,140 HWY 8  STONEY CREEK ON L8G 1C2,2022/11/07 00:00:00+00,18 294932 03 1J,Eating Establishment
186,Restaurant with Liquor Service,1937898 ONTARIO INC. O/A PIZZA PIZZA,969 FENNELL AVE E  HAMILTON ON L8T 1R1,2022/02/03 00:00:00+00,16 290579 05 1J,Eating Establishment
187,Restaurant Take-Out,1937913 ONTARIO INC O/A AFSHAR SHAWARMA AND GRILL,234 KING ST W  HAMILTON ON,2022/03/10 00:00:00+00,15 288184 05 1J,Eating Establishment
188,Restaurant with Liquor Service,1937949 ONTARIO INC O/A RANNUSH GRILL,580 CONCESSION ST  HAMILTON ON,2022/12/22 00:00:00+00,15 288278 06 1J,Eating Establishment
189,Restaurant with Liquor Service,1937975 ONTARIO INCORPORATED O/A THE ENDZONE BAR & GRILL,1305 MAIN ST E  HAMILTON ON,2022/09/01 00:00:00+00,16 291039 05 1J,Eating Establishment
190,Restaurant,1944890 ONTARIO INC. O/A PITA PIT,2 KING ST W  HAMILTON ON,2022/10/16 00:00:00+00,18 294905 03 1J,Eating Establishment
191,Restaurant with Liquor Service,1950468 ONTARIO INC. O/A HARRY PUB,721 BEACH BLVD  HAMILTON ON L8H 6Y5,2022/11/15 00:00:00+00,16 291096 05 1J,Eating Establishment
192,Restaurant with Liquor Service,1950559 ONTARIO INC O/A ONEKO HOTPOT & RAMEN,127 KING ST E  HAMILTON ON L8N 1B1,2022/10/19 00:00:00+00,16 291414 05 1J,Eating Establishment
193,Restaurant,1955028 ONTARIO INC O/A MASALA CORNER - BEST INDIAN CUISINE,807 MAIN ST W  HAMILTON ON L8P 1A2,2022/08/23 00:00:00+00,16 291352 05 1J,Eating Establishment
194,Restaurant with Liquor Service,1959075 ONT. LTD. O/A GRAND LEISURE ,16 JARVIS ST  HAMILTON ON,2022/02/02 00:00:00+00,17 293386 03 1J,Eating Establishment
195,Restaurant Take-Out,1959098 ONTARIO INC,2237 RYMAL RD  STONEY CREEK ON L8J 2V8,2022/12/15 00:00:00+00,16 291603 05 1J,Eating Establishment
196,Restaurant with Liquor Service,1961152 ONTARIO INC O/A ANCHOR BAR HAMILTON,2 KING ST W  HAMILTON ON,2022/12/16 00:00:00+00,16 291608 04 1J,Eating Establishment
197,Restaurant with Liquor Service,1961153 ONTARIO INC O/A LEVITY COMEDY CLUB & LOUNGE,120 KING ST W  HAMILTON ON L8P 4V2,2022/07/31 00:00:00+00,19 296298 02 1J,Eating Establishment
198,Restaurant Take-Out,1964842 ONTARIO INC O/A MCQUEEN'S BANH MI VIET,103 QUEEN ST N  HAMILTON ON L8R 2V5,2022/07/04 00:00:00+00,17 292469 04 1J,Eating Establishment
199,Restaurant Take-Out,1965681 ONTARIO LTD O/A LE BELLA PIZZA,1120 FENNELL AVE E  HAMILTON ON L8T 1R8,2022/03/10 00:00:00+00,16 291777 04 1J,Eating Establishment
200,Restaurant,1967344 ONTARIO LTD O/A KING'S 2FOR1 PIZZA & WINGS,85 JOHN ST S  HAMILTON ON,2022/05/15 00:00:00+00,19 296077 02 1J,Eating Establishment
201,Restaurant,1967350 ONTARIO INC.,11 KING ST E  HAMILTON ON,2022/12/20 00:00:00+00,18 295318 03 1J,Eating Establishment
202,Restaurant Take-Out,1970772 ONTARIO INC O/A PIZZA YOLO,1229 CANNON ST E  HAMILTON ON L8H 1T8,2022/05/25 00:00:00+00,18 294249 03 1J,Eating Establishment
203,Restaurant with Liquor Service,1975055 ONTARIO INC O/A ZEN LOUNGE,69 JOHN ST S  HAMILTON ON,2022/10/11 00:00:00+00,19 295800 02 1J,Eating Establishment
204,Restaurant with Liquor Service,1975056 ONTARIO INC O/A SWEET BEETS,295 OTTAWA ST N  HAMILTON ON,2022/12/14 00:00:00+00,17 293074 04 1J,Eating Establishment
205,Restaurant with Liquor Service,1975187 ONTARIO LTD O/A FIONN MAC COOL'S,1786 STONE CHURCH RD E  STONEY CREEK ON,2022/08/31 00:00:00+00,18 294347 03 1J,Eating Establishment
206,Restaurant Take-Out,1979735 ONTARIO INC O/A SUPREME BBQ,127 MACNAB ST N  HAMILTON ON,2022/06/28 00:00:00+00,18 293515 03 1J,Eating Establishment
207,Restaurant with Liquor Service,1984031 ONTARIO INC O/A TOMALA THE PORTUGUESE PIT SHOP,1812 RYMAL RD E  GLANBROOK ON,2022/05/25 00:00:00+00,18 294040 03 1J,Eating Establishment
208,Restaurant with Liquor Service,1984042 ONTARIO INC O/A  PHO HUY,1352 SOUTH SERVICE RD  STONEY CREEK,2022/06/03 00:00:00+00,20 297254 01 1J,Eating Establishment
209,Restaurant with Liquor Service,1985812 ONTARIO INC. O/A FOX & FIDDLE,999 UPPER WENTWORTH ST  HAMILTON ON L9A 4X5,2022/04/26 00:00:00+00,18 293843 03 1J,Eating Establishment
210,Restaurant Take-Out,1991884 ONTARIO LTD O/A LITTLE CAESARS PIZZA,80 DUNDAS ST E  FLAMBOROUGH ON,2022/04/10 00:00:00+00,14 284024 07 1J,Eating Establishment
211,Restaurant Take-Out,1992638  ONTARIO LIMITED O/A BASKIN ROBBINS,999 UPPER WENTWORTH ST  HAMILTON ON L9A 4X5,2022/12/14 00:00:00+00,18 295106 03 1J,Eating Establishment
212,Restaurant Take-Out,1992783 ONTARIO INC. O/A QUEEN'S PIZZA & WINGS,919 UPPER PARADISE RD 6 HAMILTON ON L9B 2M9,2022/04/30 00:00:00+00,18 294656 02 1J,Eating Establishment
213,Restaurant Take-Out,1992789 ONTARIO INC. O/A FIT FOR LIFE,2 KING ST W  HAMILTON ON,2022/06/13 00:00:00+00,19 295901 02 1J,Eating Establishment
214,Restaurant,1993400 ONTARIO LTD O/A PENTA Q CAFE,875 MAIN ST W  HAMILTON ON L8P 1P9,2022/10/16 00:00:00+00,19 296451 02 1J,Eating Establishment
215,Restaurant with Liquor Service,1994274 ONTARIO INC O/A SAPPORO CUISINE,96 MAIN ST E  HAMILTON ON L8N 1G3,2022/08/17 00:00:00+00,18 294328 03 1J,Eating Establishment
216,Restaurant with Liquor Service,1997407 ONTARIO INC O/A RUGANTINO,178 LOCKE ST S  HAMILTON ON L8R 4B3,2023/01/28 00:00:00+00,18 295105 03 1J,Eating Establishment
217,Restaurant,1997674 ONTARIO INC O/A AZAL RESTAURANT,90 WELLINGTON ST N  HAMILTON ON,2022/09/08 00:00:00+00,18 295347 02 1J,Eating Establishment
218,Restaurant Take-Out,1997775 ONTARIO INC. O/A GREENHILL PIZZA - WINGS,399 GREENHILL AVE  HAMILTON ON L8K 5E5,2023/01/22 00:00:00+00,19 295466 03 1J,Eating Establishment
219,Restaurant Take-Out,2 FOR 1 GOLDEN PIZZA & WINGS,1128 FENNELL AVE E  HAMILTON ON,2022/11/23 00:00:00+00,14 256121 07 1J,Eating Establishment
220,Restaurant,2019964 ONTARIO INC. O/A PHO DUI BO RESTAURANT,15 CANNON ST E  HAMILTON ON L8L 1Z6,2022/06/08 00:00:00+00,14 201864 07 1J,Eating Establishment
221,Restaurant,2021001 ONTARIO INC o/a SUBWAY,2537 REGIONAL ROAD 56  GLANBROOK ON,2022/03/11 00:00:00+00,14 285517 06 1J,Eating Establishment
222,Restaurant Take-Out,2030069 ONTARIO LTD. O/A MANCHU WOK,999 UPPER WENTWORTH ST  HAMILTON ON L9A 4X5,2022/09/13 00:00:00+00,16 291289 05 1J,Eating Establishment
223,Restaurant Take-Out,2051433 ONT. INC. O/A LITTLE CAESARS PIZZA,280 QUEENSTON RD  HAMILTON ON,2022/05/20 00:00:00+00,12 242910 07 1J,Eating Establishment
224,Restaurant Take-Out,2051615 ONTARIO INC. O/A NEW YORK FRIES,75 CENTENNIAL PKWY N  HAMILTON ON L8E 2P2,2022/05/04 00:00:00+00,14 249410 07 1J,Eating Establishment
225,Restaurant,2067070 ONTARIO INC. O/A DAIRY QUEEN RESTAURANT,832 FENNELL AVE E  HAMILTON ON,2022/04/20 00:00:00+00,13 261500 07 1J,Eating Establishment
226,Restaurant with Liquor Service,2067380 ONTARIO INC. O/A GLENDALE PUB,625 GREENHILL AVE  HAMILTON ON L8K 5W9,2022/10/05 00:00:00+00,16 291444 05 1J,Eating Establishment
227,Restaurant,2074561 ONTARIO INC O/A JOYA SUSHI,1685 MAIN ST W  HAMILTON ON L8S 1G5,2023/01/02 00:00:00+00,19 297183 02 1J,Eating Establishment
228,Restaurant Take-Out,2089234 ONTARIO CORP O/A LITTLE CEASARS PIZZA,2273 RYMAL RD  STONEY CREEK ON,2022/02/19 00:00:00+00,14 279237 06 1J,Eating Establishment
229,Restaurant Take-Out,2095395 ONTARIO INC. O/A CARLO'S PIZZA AND GRILL,1970 RYMAL RD E  GLANBROOK ON,2022/07/05 00:00:00+00,15 287772 05 1J,Eating Establishment
230,Restaurant Take-Out,2100650 ONTARIO INC O/A DOMINO'S PIZZA,1090 WILSON ST W  ANCASTER ON,2022/10/16 00:00:00+00,14 274900 07 1J,Eating Establishment
231,Restaurant,2102394 ONTARIO INC O/A MONTFORT HAMILTON,1508 UPPER JAMES ST  HAMILTON ON,2022/12/21 00:00:00+00,13 274955 07 1J,Eating Establishment
232,Restaurant Take-Out,2119300 ONTARIO INC O/A DOMINOS PIZZA (JACQUELINE YOUNG),1050 UPPER GAGE AVE  HAMILTON ON L8V 5B7,2022/08/31 00:00:00+00,14 276038 07 1J,Eating Establishment
233,Restaurant,2123090 ONTARIO LTD O/A STARBUCKS,116 KING ST W  HAMILTON ON L8P 4V3,2022/11/28 00:00:00+00,14 285513 07 1J,Eating Establishment
234,Restaurant Take-Out,2125963 ONTARIO LTD O/A TIM HORTONS,528 MOHAWK RD E  HAMILTON ON L8V 2J6,2022/06/03 00:00:00+00,14 276940 07 1J,Eating Establishment
235,Restaurant,2126164 ONT INC O/A SUBWAY,910 QUEENSTON RD  STONEY CREEK ON L8G 1B5,2023/01/06 00:00:00+00,21 299832 00 1J,Eating Establishment
236,Restaurant,2134064 ONTARIO LTD O/A SUBWAY SANDWICHES,1550 UPPER JAMES ST  HAMILTON ON L9B 1K3,2022/04/17 00:00:00+00,15 276797 06 1J,Eating Establishment
237,Restaurant with Liquor Service,2137276 ONTARIO LIMITED O/A MYSTIC COUNTRY CLUB,1707 JERSEYVILLE RD W  ANCASTER ON,2022/08/29 00:00:00+00,14 276089 07 1J,Eating Establishment
238,Restaurant with Liquor Service,2140352 ONTARIO INC O/A CASCATA BISTRO,281 CARLISLE RD  FLAMBOROUGH ON,2022/03/20 00:00:00+00,14 282407 06 1J,Eating Establishment
239,Restaurant with Liquor Service,2141346 ONTARIO INC O/A PHO DUI BO,800 QUEENSTON RD 18 STONEY CREEK ON L8G 1A7,2022/11/12 00:00:00+00,14 276438 07 1J,Eating Establishment
240,Restaurant,2149802 ONTARIO INC. O/A AUGUST DIM SUM AND SUSHI BUFFET,1 WILSON ST  HAMILTON ON L8R 1C4,2022/02/26 00:00:00+00,14 276601 06 1J,Eating Establishment
241,Restaurant,2160695 ONTARIO INC O/A  LIU LIU HOT POT,11 WALNUT ST S  HAMILTON ON,2022/09/15 00:00:00+00,14 274974 07 1J,Eating Establishment
242,Restaurant,2161532 Ontario Inc. o/a SUNSET GRILL,1179 WILSON ST W C5 ANCASTER ON,2022/08/30 00:00:00+00,17 292548 04 1J,Eating Establishment
243,Restaurant,2163627 ONTARIO INC O/A DAIRY QUEEN,981 QUEENSTON RD  STONEY CREEK ON,2022/12/06 00:00:00+00,14 277546 07 1J,Eating Establishment
244,Restaurant,2165832 ONTARIO LTD O/A CRYSTAL DYNASTY CHINESE RESTAURANT,94 CANNON ST W  HAMILTON ON,2022/07/08 00:00:00+00,14 277199 07 1J,Eating Establishment
245,Restaurant with Liquor Service,2188064 ONTARIO INC O/A BINBROOK PIZZA PASTA AND MORE,2668 BINBROOK RD  GLANBROOK ON,2022/08/21 00:00:00+00,14 283303 07 1J,Eating Establishment
246,Restaurant with Liquor Service,2193364 ONTARIO INC. O/A KELSEY'S RESTAURANT,821 PARAMOUNT DR E STONEY CREEK ON,2022/07/15 00:00:00+00,14 278157 07 1J,Eating Establishment
247,Restaurant with Liquor Service,2193799 ONTARIO INC. O/A BOSTON PIZZA,1219 BARTON ST E R HAMILTON ON L8H 2V4,2022/12/22 00:00:00+00,14 279025 07 1J,Eating Establishment
248,Restaurant,2194755 ONTARIO INC. O/A SUBWAY,1160 UPPER PARADISE RD  HAMILTON ON,2022/06/04 00:00:00+00,14 278435 07 1J,Eating Establishment
249,Restaurant,2195035 ONTARIO INC O/A PITA PIT,1791 STONE CHURCH RD E 4 STONEY CREEK ON,2022/09/18 00:00:00+00,14 278850 07 1J,Eating Establishment
250,Restaurant with Liquor Service,2196185 ONTARIO INC. O/A MONTFORT GRILL HOUSE,35 STONE CHURCH RD  ANCASTER ON,2022/10/14 00:00:00+00,14 280196 07 1J,Eating Establishment
251,Restaurant Take-Out,2199075 ONTARIO INC. O/A NINO PIZZA,215 MELVIN AVE  HAMILTON ON,2022/09/24 00:00:00+00,20 298112 01 1J,Eating Establishment
252,Restaurant with Liquor Service,2216144 ONTARIO INC O/A BREAD BAR,258 LOCKE ST S  HAMILTON ON L8R 4B9,2022/08/27 00:00:00+00,14 280332 07 1J,Eating Establishment
253,Restaurant Take-Out,2217332 ONTARIO LTD O/A WOK EXPRESS,2 KING ST W  HAMILTON ON,2022/08/09 00:00:00+00,14 282978 06 1J,Eating Establishment
254,Restaurant with Liquor Service,2221014 ONTARIO INC. O/A THE WATERMARK TAPHOUSE & GRILLE,115 HAMILTON ST N  FLAMBOROUGH ON L8B 1A8,2022/12/09 00:00:00+00,14 280653 07 1J,Eating Establishment
255,Restaurant with Liquor Service,2232917 ONTARIO INC O/ATIME-OUT CAFE,36 HUNTER ST E  HAMILTON ON L8N 3W8,2022/05/18 00:00:00+00,14 279898 07 1J,Eating Establishment
256,Restaurant,2235358 ONTARIO INC O/A CRACK ME UP,100 KING ST W  HAMILTON ON L8P 1A1,2022/03/11 00:00:00+00,16 290694 05 1J,Eating Establishment
257,Restaurant with Liquor Service,2236971 ONTARIO INC O/S FIRTH'S CELTIC PUB,543 UPPER JAMES ST  HAMILTON ON L9C 2Y5,2022/12/03 00:00:00+00,15 290377 06 1J,Eating Establishment
258,Restaurant Take-Out,2249500 ONTARIO INC O/A SAFIN GRILL SHWARMA,65 MALL RD  HAMILTON ON L8V 5B8,2022/11/12 00:00:00+00,14 279019 07 1J,Eating Establishment
259,Restaurant,2251249 ONTARIO INC O/A HARVEY'S,724 QUEENSTON RD  HAMILTON ON,2022/06/29 00:00:00+00,16 291160 05 1J,Eating Establishment
260,Restaurant Take-Out,2253346 ONTARIO LTD. O/A SOUTH CHINA & CHINESE FOOD,1223 MAIN ST W  HAMILTON ON L8S 1C3,2022/10/01 00:00:00+00,14 280370 07 1J,Eating Establishment
261,Restaurant Take-Out,2259848 ONTARIO INC. O/A SUBWAY,999 UPPER WENTWORTH ST  HAMILTON ON L9A 4X5,2022/12/18 00:00:00+00,17 293363 04 1J,Eating Establishment
262,Restaurant with Liquor Service,2261187  ONTARIO INC O/A THE ROYAL COACHMAN,1 MAIN ST N  FLAMBOROUGH ON L6X 1M8,2022/10/30 00:00:00+00,13 282161 07 1J,Eating Establishment
263,Restaurant Take-Out,2283287 ONTARIO INC. O/A SAFIN GRILL SHWARMA,919 UPPER PARADISE RD  HAMILTON ON L9B 2M9,2022/04/06 00:00:00+00,14 281124 07 1J,Eating Establishment
264,Restaurant Take-Out,2286189 ONTARIO INC. O/A CHINA WOK,94 DUNDAS ST E  FLAMBOROUGH ON,2022/09/30 00:00:00+00,14 281969 07 1J,Eating Establishment
265,Restaurant Take-Out,2289673 ONTARIO INC. O/A NIVA PIZZA & WINGS,800 BARTON ST E  HAMILTON ON L8L 2Z7,2022/03/05 00:00:00+00,15 282467 06 1J,Eating Establishment
266,Restaurant,2293391 ONTARIO LTD O/A PIZZA NOVA,700 QUEENSTON RD  HAMILTON ON L8G 1A3,2023/01/24 00:00:00+00,14 282337 07 1J,Eating Establishment
267,Restaurant Take-Out,2295064 ONTARIO INC. O/A DOMINO'S PIZZA,1151 UPPER JAMES ST  HAMILTON ON,2022/03/24 00:00:00+00,21 298593 00 1J,Eating Establishment
268,Restaurant Take-Out,2307590 ONTARIRO LTD O/A WINONA PIZZA & ICE CREAM,1247 HWY 8  STONEY CREEK ON L8E 5G8,2022/09/26 00:00:00+00,14 282760 07 1J,Eating Establishment
269,Restaurant with Liquor Service,2311737 ONTARIO INC O/A FACES CAFE BAR,1123 MAIN ST E  HAMILTON ON,2022/09/10 00:00:00+00,14 285072 07 1J,Eating Establishment
270,Restaurant Take-Out,2313879 ONTARIO INC O/A JIMMY THE GREEK,75 CENTENNIAL PKWY N  HAMILTON ON L8E 2P2,2022/02/20 00:00:00+00,14 283164 06 1J,Eating Establishment
271,Restaurant Take-Out,2317641 ONTARIO INC O/A BOURBON ST. GRILL,999 UPPER WENTWORTH ST  HAMILTON ON L9A 4X5,2022/11/25 00:00:00+00,14 285463 07 1J,Eating Establishment
272,Restaurant with Liquor Service,2322641 ONTARIO INC O/A FESTIVAL FOOD,1013 KING ST E  HAMILTON ON,2022/11/10 00:00:00+00,20 297332 00 1J,Eating Establishment
273,Restaurant,2328396 ONTARIO INC. O/A SUBWAY,1374 SOUTH SERVICE RD  STONEY CREEK,2022/08/05 00:00:00+00,20 297898 01 1J,Eating Establishment
274,Restaurant with Liquor Service,2329478 ONTARIO INC. O/A THE GEORGE HAMILTON RESTAURANT & BAR,152 KING ST W  HAMILTON ON,2022/02/08 00:00:00+00,14 283092 06 1J,Eating Establishment
275,Restaurant,2331944 ONTARIO INC 0/A PHO DAU BO,830 UPPER JAMES ST  HAMILTON ON L9C 3A4,2022/09/27 00:00:00+00,14 283195 07 1J,Eating Establishment
276,Restaurant Take-Out,2331950 ONTARIO INC O/A FRESHLY SQUEEZED,75 CENTENNIAL PKWY N  HAMILTON ON L8E 2P2,2022/11/19 00:00:00+00,14 285366 07 1J,Eating Establishment
277,Restaurant,2332266 ONTARIO INC O/A TACO DEL MAR,1331 MAIN ST W  HAMILTON ON L8S 1C6,2022/11/05 00:00:00+00,14 283410 07 1J,Eating Establishment
278,Restaurant Take-Out,2334005 ONTARIO INC. O/A RED ROCKETS,754 QUEENSTON RD  HAMILTON ON,2023/01/15 00:00:00+00,14 283726 07 1J,Eating Establishment
279,Restaurant with Liquor Service,2347500 ONTARIO INC O/A PIZZA PIZZA,800 QUEENSTON RD 14 STONEY CREEK ON L8G 1A7,2022/07/23 00:00:00+00,14 284846 07 1J,Eating Establishment
280,Restaurant with Liquor Service,2350449 ONTARIO INC.,802 UPPER GAGE AVE  HAMILTON ON,2022/05/06 00:00:00+00,21 298911 00 1J,Eating Establishment
281,Restaurant,2357655 ONTARIO INC. O/A CAFE OLIVIA,21 KING ST W  HAMILTON ON L8P 4W7,2022/08/31 00:00:00+00,17 292607 04 1J,Eating Establishment
282,Restaurant Take-Out,2360075 ONTARIO INC. O/A MICKEY'S JAMAICAN JERK,625 GREENHILL AVE  HAMILTON ON L8K 5W9,2022/11/27 00:00:00+00,20 298158 01 1J,Eating Establishment
283,Restaurant with Liquor Service,2360532 ONTARIO INC. O/A KELSEY'S,1358 SOUTH SERVICE RD  STONEY CREEK,2022/09/16 00:00:00+00,19 296681 02 1J,Eating Establishment
