licence number,establishment name,location address line 1,location address line 2,location address  city,location postal code,licence type,licence subtype,capacity
113561,The Griffin,1185 Kilmorney Road,,COMOX,V9M4C4,Liquor Primary,,135
191768,The Griffin Liquor Store,1496 Ryan Road,,COMOX,V9R6X8,Licensee Retail Store,,
136594,The Groove,454 Village Bay Rd,,MAYNE ISLAND,V0N2J0,Food Primary,,100
030056,The Guild ,1250 WHARF ST,,VICTORIA,V8W1T8,Food Primary,,
195408,The Gull Liquor Store ,900 - 333 Brooksbank Avenue,,NORTH VANCOUVER,V7L1B2,Licensee Retail Store,,
304551,The Habitat,248 Leon Avenue,,KELOWNA,V1Y6H9,Liquor Primary,,366
206624,The Happy Corkers Wine and Gifts,444 Main Street,,SICAMOUS,V0E2V0,UBrew/UVin,,
305109,The Hastings Warehouse,156 Hastings St W,,VANCOUVER,V6B1G8,Food Primary,,102
306225,The Hatch ,3189 Boucherie Road,,West Kelowna,V1Z2H1,Manufacturer,Winery,0
306422,The Heatley,696 Hastings Street East,,VANCOUVER,V6A1R1,Food Primary,,62
160570,The Heid Out,821 BAKER ST,,CRANBROOK,V1C1A3,Food Primary,,55
305462,The Heid Out,821 Baker Street,,CRANBROOK,V1C1A3,Liquor Primary,,144
012744,The Henry Public House,5708 176th St,,SURREY,V3S4C8,Liquor Primary,,182
035631,The Hide Lounge,1055 Dunsmuir St,,VANCOUVER,V7X1L3,Liquor Primary,,30
303183,The Hitch 'n' Post Restaurant,443 Hwy 8,,LOWER NICOLA,V0K1Y0,Food Primary,,96
307291,The Holy Crab,1588 Robson Street,,VANCOUVER,V6G2G5,Food Primary,,108
306833,The Hot Spot,1645 Hwy 93/95,,WINDERMERE,V0B2L2,Food Primary,,37
053581,The Hub Bar ,200 5TH ST,,PRINCE RUPERT,V8J2C5,Liquor Primary,,227
304869,The Hungry Chef Eatery,140 Lillooet Ave,,HARRISON HOT SPRINGS,V0M1K0,Food Primary,,130
303023,The Imperial ,319 Main Street,,VANCOUVER,V6A2S9,Liquor Primary,,372
304166,The Improv Centre,1502 Duranleau,,VANCOUVER,V6H3S4,Liquor Primary,,264
037381,The Irish Heather Gastro Pub,212 CARRALL ST,,VANCOUVER,V6B2J1,Liquor Primary,,136
306688,The Italian Osteria & Cheesebar,20330 88th Ave.,,LANGLEY,V1M2Y4,Food Primary,,236
138193,The Jade Seafood Restaurant ,8511 Alexandra Road,,RICHMOND,V6X1C3,Food Primary,,252
180507,The Jin Sushi ,1101 - 7360 - 137TH ST,,SURREY,V3W1H3,Food Primary,,15
195252,The Junction LRS Liquor Store,740  32555 London Avenue,,MISSION,V2V6M7,Licensee Retail Store,,
005962,The Kaslo,430 FRONT ST,,KASLO,V0G1M0,Liquor Primary,,125
300493,The Keg,500 Lorne Street,,KAMLOOPS,V2C1W3,Liquor Primary,,94
300494,The Keg,500 Lorne Street,,KAMLOOPS,V2C1W3,Food Primary,,227
306107,The Keg Steakhouse & Bar,1825 Underhill Street,,KELOWNA,V1X5P8,Food Primary,,300
215686,The Keg Steakhouse & Bar ,582 George St,,PRINCE GEORGE,V2L1R7,Liquor Primary,,190
080071,The Keg Steakhouse & Bar (Surrey),7948  120th St,,SURREY,V3W3N2,Food Primary,,360
304403,The Keg Steakhouse & Bar - Alberni,310 - 1121 Alberni Street,,VANCOUVER,V6E4T9,Food Primary,,463
056399,The Keg Steakhouse & Bar - Burnaby,4510 Still Creek Ave,,BURNABY,V5C0B5,Food Primary,,340
302513,The Keg Steakhouse & Bar - Dunsmuir,688 Dunsmuir Street,,VANCOUVER,V6C3J3,Food Primary,,421
307340,The Keg Steakhouse & Bar - Park Royal,110-731 Main St,,WEST VANCOUVER,V7T0A5,Food Primary,,448
069717,The Keg Steakhouse and Bar ,582 George St,,PRINCE GEORGE,V2L1R7,Food Primary,,260
302592,The Kettle Cafe,"73, Old North Thompson Hwy",,CLEARWATER,V0E1N0,Food Primary,,53
306099,The Kitchen,2620 Sasamat Street,,VANCOUVER,V6R2J1,Food Primary,,25
212952,The Kitchen ,8 - 575 North Rd.,,GABRIOLA ISLAND,V0R1X0,Food Primary,,58
055175,The Kitchen Table,1618 Yew St,,VANCOUVER,V6K3E7,Food Primary,,108
303700,The Kodiak Lounge,892 6th Avenue,,FERNIE,V0B1M0,Liquor Primary,,99
307028,The Koffee Kan,711 304th St,,KIMBERLEY,V1A3H5,Food Primary,,98
305445,The Lakeside Beach Club,4131 Columbia Valley Hwy,,CULTUS LAKE,V2R5B7,Food Primary,,241
192238,The Landing Liquor Store,120 - 2000 Island Hwy,,NANAIMO,V9S5W3,Licensee Retail Store,,
167072,The Latch Country Inn,2328 Harbour Road,,SIDNEY,V8L2P8,Food Primary,,384
304388,The Lazy Gecko Eatery,5 6631 Sooke Rd,,SOOKE,V9Z0A3,Food Primary,,50
305294,The Lazy Gourmet ,1605 5th Ave. W.,,VANCOUVER,V6J1N5,Catering,,
305552,The Liberty Distillery,"Units 1 & 2, 1494 Old Bridge Street",,VANCOUVER,V6H3C6,Manufacturer,Distillery,0
305893,The Lido ,518 East Broadway,,VANCOUVER,V5T1X5,Liquor Primary,,115
195205,The Lion Rampant Private Liquor Store,6777 Beaumont Avenue,,DUNCAN,V9L5X4,Licensee Retail Store,,
035997,The Lion Rampant Scottish Pub,6777 Beaumont Avenue,,DUNCAN,V9L5X4,Liquor Primary,,100
195112,The Liquor Box,5102 50th Avenue,,POUCE COUPE,V0C2C0,Licensee Retail Store,,
195074,The Liquor Stop,1075 Tillicum Rd,,VICTORIA,V9A2A4,Licensee Retail Store,,
194655,The Liquor Store at the Village,2253 Island Hwy S,,CAMPBELL RIVER,V9W1C4,Licensee Retail Store,,
016911,The Listel Hotel,1300 Robson Street,,VANCOUVER,V6E1C5,Food Primary,,501
307038,The Livet,804 Broughton Street,,VICTORIA,V8W1E4,Food Primary,,126
214656,The Local (Bar & Bistro),128-149 Fulford-Ganges Road,,SALT SPRING ISLAND,V8K2T9,Liquor Primary,,55
302531,The Local Bar and Grill,1205 Wharf St.,,VICTORIA,V8W1T9,Food Primary,,198
204344,The Local Vintner (Sechelt),111 - 5530 Wharf Avenue,,SECHELT,V0N3A0,UBrew/UVin,,
302242,The Lodge Barbecue Steak House,2751 Nicola Avenue,,MERRITT,V1K1B8,Food Primary,,45
305452,The London Chef,953 Fort St.,,VICTORIA,V8V3K2,Catering,,
005564,The Longhorn Saloon & Grill,4284 Mountain Square,,WHISTLER,V0N1B0,Liquor Primary,,591
307530,The Mantra Fine Indian Cuisine,3480 Tillicum Road,,VICTORIA,V8Z4H3,Food Primary,,60
305181,The Marian Distributing Centre,2721 Main St.,,VANCOUVER,V5T3E9,Wine Store,Sacramental Wine Store,
303502,The Market,242 Frigate Rd.,,BAMFIELD,V0R1B0,Food Primary,,52
159517,The Marquis Grill,2666 GRANVILLE ST,,VANCOUVER,V6H3H8,Food Primary,,50
307222,The Meat Up,7994 Granville ST,,VANCOUVER,V6P4Z2,Food Primary,,78
305333,The Meatery,3108 Edgemont Blvd.,,NORTH VANCOUVER,V7R2N6,Food Primary,,14
117833,The Metropolitan,411 Columbia St,,NEW WESTMINSTER,V3L1A9,Liquor Primary,,98
109618,The Mexican Corner Restaurant,4274 Mountain Square,,WHISTLER,V0N1B4,Food Primary,,104
032871,The Mission Tap House and Grill,3110 LAKESHORE RD,,KELOWNA,V1W3T1,Liquor Primary,,229
047337,The Mission to Seafarers in the Diocese of New Westminster,401 WATERFRONT RD E,,VANCOUVER,V6A4G9,Liquor Primary,Club,235
307006,The Modern Peasant,4463 Marine Ave,,POWELL RIVER,V8A2K3,Food Primary,,25
304085,The Moon Under Water Brewery,350B Bay Street,,VICTORIA,V8T1P7,Manufacturer,Brewery,0
304208,The Moon Under Water Pub,350B Bay Street,,VICTORIA,V8T1P7,Liquor Primary,,104
113839,The Mule Night Club,218 Martin Street,,PENTICTON,V2A5K3,Liquor Primary,,525
215534,The Nanaimo Bar,2 - 75 Front Street,,NANAIMO,V9R5B7,Liquor Primary,,60
202394,The Nanaimo Wine Shoppe,3398 Norwell Drive,,NANAIMO,V9T3Y7,UBrew/UVin,,
305441,The Narcissus,109-1701 Powell St,,VANCOUVER,V5L5C9,Food Primary,,50
304921,The Narrows Floating Restaurant,15021 Brown's Bay Rd.,,CAMPBELL RIVER,V9H1N9,Food Primary,,68
133771,The Nest,5-41340 Government Road,,BRACKENDALE,V0N1H0,Food Primary,,116
307115,The Nest & Nectar,301-1475 Fairview Rd,,PENTICTON,V2A7W5,Food Primary,,122
305214,The Nest Bistro,77 Skinner Street,,NANAIMO,V9R5G9,Food Primary,,76
307520,The Nest Cafe,102-2311 Watkiss Way,,VICTORIA,V9B6J6,Food Primary,,56
303405,The New Frontier Bar and Grill,10320 100 Avenue,,FORT ST. JOHN,V1J1Y9,Liquor Primary,,364
304074,The Noble Brewing Company,650 Victoria Street,,KAMLOOPS,V2C2B4,Manufacturer,Brewery,0
006945,The Noble Pig,650 Victoria St.,,KAMLOOPS,V2C2B4,Liquor Primary,,162
304142,The Noble Pig Restaurant,650 Victoria St.,,KAMLOOPS,V2C2B4,Food Primary,,187
302173,The Noodle Box,1867 West 4 Ave,,VANCOUVER,V6J1M4,Food Primary,,52
301455,The Noodle Box,818 Douglas Street,,VICTORIA,V8W2B6,Food Primary,,71
304523,The Noodle Box,839 Homer St,,VANCOUVER,V6B2W2,Food Primary,,99
307306,The Noodle Joint,492 Fitzgerald Ave ,,COURTENAY,V9N7N2,Food Primary,,21
302624,The Nook Coffee & Tea,1002 Hillside Ave.,,VICTORIA,V8T2A3,Food Primary,,10
306228,The Nosherie,575 Georgia Street W,,VANCOUVER,V6B1Z5,Food Primary,,58
306791,The Nova Kitchen,546 Gibsons Way,,GIBSONS,V0N1V9,Food Primary,,64
004157,The Occidental ,228 FRONT ST,,QUESNEL,V2J2K2,Liquor Primary,,312
304839,The Office - Bar & Grill,80 Mackenzie Boulevard,,MACKENZIE,V0J2C0,Liquor Primary,,120
191602,The Office Liquor Store,21525 Dewdney Trunk Rd,,MAPLE RIDGE,V2X3G5,Licensee Retail Store,,
115333,The Office Pub & Grill,164 Hwy 16,,BURNS LAKE,V0J1E0,Liquor Primary,,61
304171,The Office Pub & Grill,164 Hwy 16 E.,,BURNS LAKE,V0J1E0,Food Primary,,52
030302,The Office Pub and Grill,2020B Falcon Road,,KAMLOOPS,V2C4J3,Liquor Primary,,118
304819,The Old Firehouse Wine & Cocktail Bar,40 Ingram Street,,DUNCAN,V9L1N7,Liquor Primary,,99
306952,The Old Library - Bibliotaco,2724 Dunsmuir Ave,,CUMBERLAND,V0R1S0,Food Primary,,29
307414,The Olive Restaurant,909 3rd Ave W,,PRINCE RUPERT,V8J1M9,Food Primary,,66
302567,The One Cafe ,6091 No. 3 Road,,RICHMOND,V6Y2B1,Food Primary,,95
306999,The Original Cafe Du Soleil Bistro,1393 COMMERCIAL DR,,VANCOUVER,V5L3X5,Food Primary,,30
034726,The Orpheum,884 Granville St,,VANCOUVER,V6Z1K3,Liquor Primary,,3555
192733,The Other Liquor Store,100B/110B - 6640 Vedder Road,,CHILLIWACK,V2R0J2,Licensee Retail Store,,
305640,The Oyster Bar,3-368 Main St,,TOFINO,V0R2Z0,Food Primary,,23
303625,The Packing House Heritage Coffee Shop,3705 Riverview Ave.,,SPENCES BRIDGE,V0K2L0,Food Primary,,50
305987,The Pantry,101-648 Terminal Ave,,NANAIMO,V9R5E2,Food Primary,,138
306300,The Parlour,1011 Hamilton Street,,VANCOUVER,V6B5T4,Liquor Primary,,172
159811,The Pawn Shop,1117 Granville St,,VANCOUVER,V6Z1M1,Food Primary,,102
305372,The Peake of Catering,1764 Powell St.,,VANCOUVER,V5K1H7,Catering,,
302079,The Peninsula,2290 Henry Ave.,,SIDNEY,V8L2B2,Food Primary,,106
306562,The Perch,4101- 6133 University Boulevard,,VANCOUVER,V6T1Z1,Food Primary,,453
306626,The Permanent,330 West Pender Street,,VANCOUVER,V6B1T1,Liquor Primary,,263
187015,The Phoenix,112 High Street,,LADYSMITH,V9G1A1,Food Primary,,60
300578,The Phoenix Steakhouse & Bar ,3117  30th Avenue,,VERNON,V1T2C4,Food Primary,,183
300659,The Pink Bicycle Gourmet Burger Joint,1008 Blanshard St,,VICTORIA,V8W2H5,Food Primary,,28
003347,The Pint Public House,475 Abbott Street,,VANCOUVER,V6B2L2,Liquor Primary,,486
033628,The Pit,"Lower Level, 6133 University Boulevard",,VANCOUVER,V6T2A5,Liquor Primary,,406
304092,The Planet Bee Meadery,5011 Bella Vista Road,,VERNON,V1H1A1,Manufacturer,Winery,0
210274,The Playhouse,1240 Thurlow Street,,VANCOUVER,V6E1X5,Liquor Primary,,124
303842,The Point Grill,2205 Lower Mall ,Building 4,VANCOUVER,V6T1Z4,Food Primary,,110
306601,The Pond Country Market,6231 Barnhartvale Road,,KAMLOOPS,V2C6V6,Food Primary,,25
302989,The Poor Italian Trattoria & Ristorante,3296 East 1st Avenue,,VANCOUVER,V5M1B8,Food Primary,,138
300601,The Porch,670 Smithe Street,,VANCOUVER,V6B1E3,Food Primary,,283
304177,The Portly Chef,1211 Lonsdale Ave.,,NORTH VANCOUVER,V7M2H5,Food Primary,,67
121813,The Portside Pub,7 Alexander St,,VANCOUVER,V6A1B2,Liquor Primary,,246
306875,The Preference Restaurant,4854 Imperial Street ,,BURNABY,V5J1C4,Food Primary,,10
304954,The Ramen Butcher at East of Main,223 Georgia St. E,,VANCOUVER,V6A1Z6,Food Primary,,38
301798,The Ramenman,841 Bidwell Street,,VANCOUVER,V6G2J7,Food Primary,,31
104720,The Ranch Pub & Grill,21973 132 Ave,,MAPLE RIDGE,V4R0A7,Liquor Primary,,185
304161,The Ravenous Raven Lodge & Restaurant,2614 Gillies Bay Rd.,,GILLIES BAY,V0N1W0,Food Primary,,82
301456,The Red Crow,4842 Hamilton Road,,LAC LA HACHE,V0K1T0,Food Primary,,91
044399,The Red Lion,4812 North Access Road,,CHETWYND,V0C1J0,Food Primary,,108
121609,The Red Lion Bar & Grill,2427 Marine Drive,,WEST VANCOUVER,V7V1L3,Food Primary,,139
028445,The Red Room,398 Richards Street,,VANCOUVER,V6B4Y2,Liquor Primary,,435
301659,The Reef Restaurant on the Drive,1018 Commercial Drive,,VANCOUVER,V5L3W9,Food Primary,,60
303211,The Refinery,2nd floor - 1115 Granville St,,VANCOUVER,V6Z1M1,Food Primary,,74
304904,The Regal Beagle Bar & Grill,2283 West Broadway,,VANCOUVER,V6K2E4,Liquor Primary,,40
172365,The Renfrew Pub,17310 Parkinson Rd,,PORT RENFREW,V0S1K0,Liquor Primary,,86
303025,The Restaurant at Painted Boat,12849 Lagoon Road,,MADEIRA PARK,V0N2H0,Food Primary,,259
304738,The Rickshaw ,254 East Hastings Street,,VANCOUVER,V6A1P1,Liquor Primary,,490
188271,The Ridge (Victoria),5300 Cordova Bay Rd,,VICTORIA,V8Y2L3,Food Primary,,140
135900,The Ridge Neighbourhood Pub,397 Donner Court,,GOLD RIVER,V0P1G0,Liquor Primary,,48
304922,The Ridge Restaurant,397 Donner Court,,GOLD RIVER,V0P1G0,Food Primary,,102
304771,The Rio Theatre,1660 East Broadway Street,,VANCOUVER,V5N1W1,Liquor Primary,,582
307434,The Rise Eatery ,3121 Granville Street ,,VANCOUVER,V6H3K1,Food Primary,,80
303040,The Rise Golf Course,8500 Rising View Way,,VERNON,V1H1Z9,Food Primary,,198
303101,The Rise Golf Course ,8500 Rising View Way,,VERNON,V1H1Z9,Liquor Primary,,2
212973,The Rivermount Motel,4 KM N HWY 5,,LITTLE FORT,V0E2C0,Food Primary,,42
307062,The Roadhouse,4406 Widmark Subdivision,,ARRAS,V0C1B0,Food Primary,,50
032928,The Roadhouse Bar and Grill,51277 Yale Road East,,ROSEDALE,V0X1X0,Liquor Primary,,150
011060,The Rock,1703 Broughton Blvd,,PORT MCNEILL,V0N2R0,Liquor Primary,,152
307089,The Rock Eatery,5689 Hwy 97,,FALKLAND,V0E1W0,Food Primary,,130
195282,The Rock Liquor Store,15545/15547 Marine Dr,,WHITE ROCK,V4B1C9,Licensee Retail Store,,
304746,The Royal Taste of India ,230 - 4370 Lorimer Rd,,WHISTLER,V0N1B4,Food Primary,,83
306368,The Ruby,3110 Douglas St.,,VICTORIA,V8Z3K1,Food Primary,,22
307056,The Salted Vine Kitchen & Bar,37991 Second Ave,,SQUAMISH,V0N3G0,Food Primary,,90
307221,The Sandbar Bistro,100 - 15057 Marine Dr,,WHITE ROCK,V4B1C5,Food Primary,,102
306006,The Sandspit Inn,2 Airport Rd.,,SANDSPIT,V0T1T0,Food Primary,,132
037219,The Sandtrap,700 Petersen Rd,,CAMPBELL RIVER,V9W3H7,Liquor Primary,,36
183555,The Sandtrap,700 Petersen Rd,,CAMPBELL RIVER,V9W3H7,Food Primary,,641
304072,The Sardine Can,26 Powell Street,,VANCOUVER,V6E1E7,Food Primary,,19
206975,The Shameful Tiki Room,4362 Main St,,VANCOUVER,V5V3P9,Food Primary,,50
307087,The Shed Bar and Grill,180 Deer Park Avenue,,KIMBERLEY,V1A2J4,Liquor Primary,,64
305205,The Shuswap Pie Company,Unit A - 331 Alexander St.,,SALMON ARM,V1E4P1,Food Primary,,100
175455,The Siding General Store Cafe,318 Stephen Ave,,FIELD,V0A1G0,Food Primary,,35
307332,The Small Axe Bistro,409 Cliff Ave,,ENDERBY,V0E1V4,Food Primary,,50
208113,The Smorgasbord,225A 7th Ave,,KAMLOOPS,V2C3S8,Food Primary,,40
303389,The Snug Cafe,443 Bowen Trunk Rd.,,BOWEN ISLAND,V0N1G0,Food Primary,,88
305207,The Spudshack Fry Co.,352- 800 Carnarvon St,,NEW WESTMINSTER,V3M0G3,Food Primary,,30
205149,The Squeezed Grape,101 1983 Columbia Ave,,CASTLEGAR,V1N2W8,UBrew/UVin,,
305714,The Stable House Bistro,1520 13th Ave. W.,,VANCOUVER,V6J2G4,Food Primary,,49
305127,The Starboard Grill,2 - 5440 Argle St.,,PORT ALBERNI,V9Y1T7,Food Primary,,260
195235,"The Strath Ale, Wine & Spirit Merchants",919 DOUGLAS ST,,VICTORIA,V8W2C2,Licensee Retail Store,,
029742,The Sully Liquor Store,400 Ross St,,KIMBERLEY,V1A2C6,Liquor Primary,,192
191321,The Sully Liquor Store,400 Ross St,,KIMBERLEY,V1A2C6,Licensee Retail Store,,
042371,The Surf,885 Berry Point Road,,GABRIOLA ISLAND,V0R1X1,Food Primary,,255
089031,The Surf,885 Berry Point Road,,GABRIOLA ISLAND,V0R1X1,Liquor Primary,,50
306582,The Surly Mermaid Bar & Eatery,1B - 9851 Seaport Pl,,SIDNEY,V8L4X3,Food Primary,,125
306961,The Table,2355 Gordon Dr,,KELOWNA,V1W3X7,Food Primary,,50
161285,The Taco Club,206 MACKENZIE AVE,BOX 2253,REVELSTOKE,V0E2S0,Food Primary,,101
176354,The Tap House,15330  102A Ave,,SURREY,V3R7R6,Liquor Primary,,510
008497,The Teahouse,FERGUSON POINT,7501 STANLEY PARK DR,VANCOUVER,V6G3E2,Food Primary,,199
302244,The Templeton ,1087 Granville Street,,VANCOUVER,V6Z1L4,Food Primary,,30
303820,The Thai D'or Restaruant,2328 Clearbrook Rd.,,ABBOTSFORD,V2T2X5,Food Primary,,64
030318,The Thatch,4325 Shingle Spit Road,,HORNBY ISLAND,V0R1Z0,Liquor Primary,,215
145174,The Thatch,4325 Shingle Spit Road,,HORNBY ISLAND,V0R1Z0,Food Primary,,112
305235,The Thirsty Duck,4370B Minto Rd,,CASTLEGAR,V1N4B3,Food Primary,,83
036498,The Thirsty Duck Pub,606 12th Street,,NEW WESTMINSTER,V3M4J2,Liquor Primary,,107
303172,The Thirsty Moose Pub,Building #6 3333 University Way,,PRINCE GEORGE,V2N4Z9,Liquor Primary,,125
162666,The Thirsty Penguin Grill House,5700 Langley Bypass,,LANGLEY,V3A8L7,Food Primary,,662
162844,The Thirsty Penguin Grill House,5700 Langley Bypass,,LANGLEY,V3A8L7,Liquor Primary,,197
302558,The Three Brits Public House ,1780 Davie Street,,VANCOUVER,V6G1W2,Liquor Primary,,75
303878,The Thyme & Plate,327 Market Avenue,,GRAND FORKS,V0H1H4,Food Primary,,86
028052,The Timbermill Family Restaurant,1202 Trans Canada Hwy  1,Box 888,GOLDEN,V0A1H0,Food Primary,,169
301608,The Tipper,2066 Kingsway,,VANCOUVER,V5N2T3,Food Primary,,120
195420,The Tipple Cold Beer & Fine Wines,792 - 2nd Avenue,,FERNIE,V0B1M0,Licensee Retail Store,,
157483,The Truffle House and Cafe,2452 MARINE DRIVE,,WEST VANCOUVER,V7V1L1,Food Primary,,41
305104,The Tuck Shoppe,237 Union Street,,VANCOUVER,V6A2B2,Food Primary,,25
216680,The Twisted Cork Restaurant,1157 5th Avene,,PRINCE GEORGE,V2L3L1,Food Primary,,241
301239,The Underground,"Units 43, 44, 45, 5350 Big White Rd.",,KELOWNA,V1P1P3,Food Primary,,47
304480,The Urban Tea Merchant,1070 West Georgia St,,VANCOUVER,V6E2Y2,Food Primary,,44
306983,The Valley Social Company,562A 2nd Ave,,FERNIE,V0B1M0,Food Primary,,46
216166,The Vancouver Fish Company Restaurant & Bar,1517 ANDERSON ST,GRANVILLE ISLAND,VANCOUVER,V6H3R5,Food Primary,,199
305411,The Vault Cafe,499 Wallace Street,,NANAIMO,V9R5B7,Food Primary,,49
307093,The Vault Venue and Restaurant ,105-4871 Joyce Ave,,POWELL RIVER,V8A4P5,Food Primary,,118
132909,The Venue,1200 Alta Lake Road,,WHISTLER,V0N1B0,Food Primary,,170
177819,The Vermilion Fork ,161 Vermillion St,,PRINCETON,V0X1W0,Food Primary,,159
306128,The Vic Theatre,808 Douglas Street,,VICTORIA,V8W2B6,Liquor Primary,,214
300911,The View,"Clubhouse, Copper Point Golf Club.",651 Highways 93/95,WINDERMERE,V0B2L0,Food Primary,,88
305997,The View Bistro & Lounge,309 Stuart Dr. West,,FORT ST. JAMES,V0J1P0,Food Primary,,100
302292,The View Winery ,#1 - 2287 Ward Road,,KELOWNA,V1W4R5,Manufacturer,Winery,0
305577,The Village,"1, 4517 West Saanich Road",,VICTORIA,V8Z3G3,Food Primary,,50
304105,The Village,2518 Estevan Ave.,,VICTORIA,V8R2S7,Food Primary,,47
306861,The Village,4087 Shelbourne St,,VICTORIA,V8N5Y1,Food Primary,,50
304516,The Village Hearth,305 6th Avenue,,NEW DENVER,V0G1S0,Food Primary,,50
015091,The Village Idiot Bar & Grill,306 MacKenzie Ave,,REVELSTOKE,V0E2S0,Food Primary,,150
305031,The Village Table ,437 Dollarton Hwy N,,NORTH VANCOUVER,V7G1M9,Food Primary,,46
306607,The Village Taverna,101 1075 Pendergast St,,VICTORIA,V8V0A1,Food Primary,,30
302995,The Vine ,1765 Cowichan Bay Road,,COWICHAN BAY,V0R1N0,Food Primary,,228
177604,The Wallflower Modern Diner,2420 MAIN ST,,VANCOUVER,V5T3E2,Food Primary,,53
132584,The Wandering Greek Oven Family Restaurant,400 COLUMBIA AVE,,CASTLEGAR,V1N1G7,Food Primary,,88
303379,The Water Shed Arts Cafe,11 - 20349 - 88th Ave,,LANGLEY,V1M2K5,Food Primary,,75
124820,The Waterfront Grill and Pizzeria,5842 B Beach Avenue,,PEACHLAND,V0H1X7,Food Primary,,100
303817,The Westin Wall Centre Vancouver Airport,3099 Corvette Way,,RICHMOND,V6X4K3,Food Primary,,786
019797,The White Whale Restaurant,975 COMOX RD,,COURTENAY,V9N3P7,Food Primary,,152
032431,The Wicklow Public House,610 STAMP'S LANDING,,VANCOUVER,V5Z3Z1,Liquor Primary,,205
307331,The Wild Horseman's Cabin,123 Shortt St,,SILVER STAR MOUNTAIN,V1B3M1,Food Primary,,53
203031,The Wine Chimes,250-22529 Lougheed Hwy,,MAPLE RIDGE,V2X0L5,UBrew/UVin,,
202861,The Wine Factory,649 Front St.,,NEW WESTMINSTER,V3M1B4,UBrew/UVin,,
304639,The Wine Room at Joey Bentall One,507 Burrard Street,,VANCOUVER,V7X8A8,Liquor Primary,,73
202064,The Winery,7 - 3125 Van Horne Rd.,,QUALICUM BEACH,V9K2R3,UBrew/UVin,,
302867,The Winking Judge Pub,103 - 888 Burrard Street,,VANCOUVER,V6Z1X9,Liquor Primary,,90
307482,The Wobbly Canoe,4774 Sunshine Coast Highway,,SECHELT,V0N3A2,Food Primary,,150
301102,The Wolf Bar,22336B Lougheed Highway,,MAPLE RIDGE,V2X2T4,Liquor Primary,,108
168689,The Wolf's Den Rustic Mountain Restaurant,1105 9th Street,,GOLDEN,V0A1H0,Food Primary,,240
218776,The Wooden Spoon,15171 Russell Ave,,WHITE ROCK,V4B2P4,Food Primary,,71
305694,The Woods,6460 Whiskey Jack Rd,,BIG WHITE,V1P1P3,Food Primary,,236
307672,The Woods Spirit Co.,1450 Rupert Street,,NORTH VANCOUVER,V7J1G2,Manufacturer,Distillery,0
305881,The XFour Vodka Company,2220 Vauxhall Place,,RICHMOND,V6V1Z9,Manufacturer,Distillery,0
306827,The Xchange,200 1615 Dickson Avenue,,KELOWNA,V1Y0B1,Food Primary,,120
114717,The Yale Saloon,1300 GRANVILLE ST,,VANCOUVER,V6Z1M7,Liquor Primary,,272
305739,The Yard,8482 Granville Street,,VANCOUVER,V6P4Z7,Liquor Primary,,59
303277,The Zephyr Cafe,38084 Cleveland Ave,,SQUAMISH,V8B0A4,Food Primary,,47
301553,Therapy Vineyards,940 Lower Debeck Road,,NARAMATA,V0H1N0,Manufacturer,Winery,0
195277,Thetis Island Liquor Store,46 Harbour Road,,THETIS ISLAND,V0R2Y0,Licensee Retail Store,,
116536,Thetis Island Marina,46 Harbour Road,,THETIS ISLAND,V0R2Y0,Liquor Primary,,76
301012,Thetis Island Marina,46 Harbour Road,,THETIS ISLAND,V0R2Y0,Food Primary,,149
171817,Thida Thai Restaurant,1193 Davie Street,,VANCOUVER,V6E1N2,Food Primary,,35
304544,Thierry,1059 Alberni Street,,VANCOUVER,V6E1A1,Food Primary,,78
306469,Third Space Coffee,103 - 1708 Dolphin Avenue,,KELOWNA,V1Y9S4,Food Primary,,110
302260,Thistles,3897 Cobble Hill Rd.,,COBBLE HILL,V0R1L0,Food Primary,,55
305359,Thomasina's ,279 Bridge St,,PRINCETON,V0X1W0,Food Primary,,55
011232,Thompson Hotel and Conference Centre,650 Victoria Street,,KAMLOOPS,V2C2B4,Liquor Primary,,35
027017,Thompson Hotel and Conference Centre,650 Victoria Street,,KAMLOOPS,V2C2B4,Food Primary,,272
151759,Thompson Rivers University,900 McGill Road,,KAMLOOPS,V2C5N3,Food Primary,,1880
104583,Thompson Rivers University Culinary Arts Training Centre,900 McGill Road,,KAMLOOPS,V2C5N3,Food Primary,,275
300170,Thornhaven Estate Winery,6816 Andrew Ave.,,SUMMERLAND,V0H1Z7,Manufacturer,Winery,0
103312,Thornhill Neighbourhood Pub,2387 Thornhill St,,TERRACE,V8G4Z5,Liquor Primary,,118
151345,Three Bars Ranch,9500 Wycliffe Perry Creek Rd.,,CRANBROOK,V1C7C7,Liquor Primary,,40
300612,Three Below,100 - 4295 Blackcomb Way,,WHISTLER,V0N1B4,Food Primary,,99
