OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
36649,,Beaverton,Ontario,653693.8412,4904221.5399,552798,White's Creek Flower Farm,L0K1A0,2019-05-14,2019-08-22,453110.0,Florists,7059282910,www.facebook.com/whitescreekflowers,,,,,,,,Flower Farm,1125,Brock Concession Rd 7,,,Brock,POINT (-79.07409081518956 44.27500637022094),-79.07409081518956,44.27500637022094
36650,,Beaverton,,651369.1587,4918795.6421,552799,Forget-Me-Not Alpacas,L0K1A0,2019-05-14,2019-08-22,112990.0,All Other Animal Production,2892216102,www.forgetmenotalpacas.ca,,,,,,,,"Raise Alpacas, Sell Clothing made of Alpaca fur, as well as manure.",1595,Brock Concession Rd 3,,,Brock,POINT (-79.09897066997934 44.40663171471068),-79.09897066997934,44.40663171471068
36651,,Beaverton,Ontario,646901.49,4921242.88,552800,Simcoe Street Market,L0K1A0,2019-05-14,2019-08-22,453920.0,Art dealers,4168316567,www.simcoestreetmarket.com,,,,,,,,"Bring together contemporary and traditional vendors, makers, artisans and traders from your neighborhood and the GTA to our communal space located on Beaverton's Historical Main Street",359,Simcoe,Street,,Brock,POINT (-79.15435747204205 44.42957228062754),-79.15435747204205,44.42957228062754
36652,7057482643,Oshawa,Ontario,671626.35,4862657.19,552805,Inclusive Advisory - Oshawa,L1H4G1,2019-05-14,2019-08-27,541212.0,Offices of accountants,2894811466,www.inclusiveadvisory.ca,,,,,,,,"Accounting services, financial services, law firm",21,Simcoe,Street,South,Oshawa,POINT (-78.86304139132586 43.89704086357516),-78.86304139132586,43.89704086357516
36653,,Ajax,Ontario,658962.93,4857014.95,552806,Romance Photography,L1S2H6,2019-05-14,2019-08-22,541921.0,"Photography Studios, Portrait",4169005825,www.romancephotography.com,,,,,,,,Wedding Photography,158,Harwood,Avenue,South,Ajax,POINT (-79.02230025355048 43.84910940861598),-79.02230025355048,43.84910940861598
36654,,Ajax,Ontario,656986.2925,4859936.7474,552807,BST Management Inc.,L1T4N6,2019-05-14,2019-08-22,541611.0,Administrative management and general management consulting services,9054287135,,,,,,,,,Project Management Firm,3,Hack,Court,,Ajax,POINT (-79.04601905228253 43.875824002747265),-79.04601905228253,43.875824002747265
36655,,Whitby,Ontario,667795.69,4859195.64,552808,Reptilia Inc,L1N0M2,2019-05-14,2019-08-22,712130.0,Zoos and botanical gardens,9054939511,www.reptilia.org,,,,,,,,"Canada’s largest fully indoor reptile facilities – displaying over 250 reptiles, amphibians, and even a few arachnids.",1400,Victoria,Street,East,Whitby,POINT (-78.91179477321494 43.866776652018586),-78.91179477321494,43.866776652018586
36656,,Ajax,Ontario,659253.4883,4856437.2925,552809,"Home Fragrance Biz, Independent Scentsy Consultant",L1S7L7,2019-05-14,2019-08-22,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),9059954896,www.homefragrancebiz.com,,,,,,,170,"Scentsy is an industry-leading fragrance company that pioneered the popular, safe candle warmer concept.",15-75,Bayly,Street,West,Ajax,POINT (-79.01885958464338 43.84384883612911),-79.01885958464338,43.84384883612911
36657,9056683827,Whitby,Ontario,667673.16,4859592.85,552810,Lifemark Physiotherapy & Sport Injury Clinic - Whitby Consumers Drive,L1N1C4,2019-05-14,2019-08-22,621340.0,"Offices of physical, occupational, and speech therapists and audiologists",2892780498,www.lifemark.ca/goodlife-whitby,,,,,,,,Physiotherapy Office,75,Consumers,Drive,,Whitby,POINT (-78.91319390713862 43.87037849008822),-78.91319390713862,43.87037849008822
36658,,Sanford,Ontario,643011.204,4888445.4578,552811,ThinkFuel Marketing,L0C1E0,2019-05-14,2019-08-22,541810.0,Advertising agencies,,www.thinkfuel.ca,,,,,,,,"Digital marketing services for lead generation, customer acquisition, client engagement and competitive advantage.",394,Sandford,Road,,Uxbridge,POINT (-79.21218595457299 44.13521895393351),-79.21218595457299,44.13521895393351
36659,,Whitby,Ontario,667264.17,4859462.15,552812,Afshan Ahmad CPA Professional Corporation,L1N1C4,2019-05-14,2019-08-22,541211.0,Offices of Certified Public Accountants,9053910885,www.afshancpa.com,,,,,,,,Accountant Office,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36660,,Beaverton,Ontario,647025.99,4921200.08,2844,Beaverton Town Hall,L0K1A0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054267104,,,,,,,,,Town Hall of Beaverton.,397,Simcoe,Street,,Brock,POINT (-79.15280621952657 44.429161878720805),-79.15280621952657,44.429161878720805
36661,,Beaverton,Ontario,646335.83,4921247.26,2695,Beaverton/Thorah Community Centre,L0K1A0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054269838,,,,,,,,,Community centre.,176,Main,Street,,Brock,POINT (-79.16145943555335 44.42972628800248),-79.16145943555335,44.42972628800248
36662,,Port Perry,Ontario,664808.38,4885384.17,455498,Durham College Community Employment Services,,2019-05-15,2019-08-26,561310.0,Employment placement agencies and executive search services,2894851014,,,,,,,,,Employment Services,84,Water,Street,,Scugog,POINT (-78.94081494523509 44.10308715188699),-78.94081494523509,44.10308715188699
36663,7054269353,Beaverton,Ontario,647046.45,4921189.74,2847,Brock Township Public Library - Beaverton Branch,L0K1A0,2019-05-15,,519121.0,Libraries,7054269283,www.brocklibraries.ca,,,,,,L0K1A0,,Brock township public library.,401,Simcoe,Street,,Brock,POINT (-79.15255223040785 44.42906468126192),-79.15255223040785,44.42906468126192
36664,,Cannington,Ontario,656750.683,4912444.652,100564,Cannington Community Centre,L0E1E0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054322582,,,,,,,L0E1E0,,Community centre and hockey area.,91,Elliot,Street,,Brock,POINT (-79.03333799269596 44.34834347141135),-79.03333799269596,44.34834347141135
36665,,Cannington,Ontario,656343.47,4912632.17,3646,Township Of Brock,L0E1E0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054322355,,,,,,,L0E1E0,,Township of Brock municipal office.,1,Cameron,Street,East,Brock,POINT (-79.0383877899945 44.35011852923471),-79.0383877899945,44.35011852923471
36666,,Manilla,Ontario,660419.327,4907932.64,174294,Manilla Community Hall- Brock Township,L0K1A0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",,,,,,,,,,Community hall - event rental available.,C16990,Simcoe,Street,,Brock,POINT (-78.98872575116795 44.30694537085094),-78.98872575116795,44.30694537085094
36667,,Sunderland,Ontario,654169.29,4902940.23,9304,Sunderland & District Historical Museum,L0C1H0,2019-05-15,,712115.0,History and science museums,9059853723,,,,,,,L0C1H0,,Agricultural and historical museum.,14,Church,Street,North,Brock,POINT (-79.06851415326223 44.26337661558072),-79.06851415326223,44.26337661558072
36668,,Sunderland,Ontario,654218.29,4902967.83,101406,Sunderland Brock Memorial Arena,L0C1H0,2019-05-15,2019-08-26,713940.0,Fitness and recreational sports centres,7053573338,www.townshipofbrock.ca,,,,,,L0C1H0,,Arena complex.,20,Park,Street,West,Brock,POINT (-79.06789247386553 44.26361458001),-79.06789247386553,44.26361458001
36669,,Sunderland,Ontario,654387.36,4902541.02,174297,Sunderland Public Library,L0K1A0,2019-05-15,,519121.0,Libraries,,,,,,,,,,Public library.,41,Albert,Street,,Brock,POINT (-79.06590145243504 44.259738323019064),-79.06590145243504,44.259738323019064
36670,7053571302,Sunderland,Ontario,654436.76,4901920.71,9283,Family Services Durham Region,L0C1H0,2019-05-15,,624190.0,Other individual and family services,7053572241,www.durham.ca,,,,,,L0C1H0,,Family services,135,Albert,Street,,Brock,POINT (-79.06546601534116 44.254146319363954),-79.06546601534116,44.254146319363954
36671,,Sunderland,Ontario,654190.39,4902854.18,157518,Sunderland Town Hall,L0C1H0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054322355,,,,,,,L0C1H0,,Town hall- rental for events.,120,River,Street,,Brock,POINT (-79.06827531808624 44.26259787132399),-79.06827531808624,44.26259787132399
36672,,Wilfrid,Ontario,645565.93,4908990.47,11668,Wilfrid Community Hall,L0E1N0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054374845,,,,,,,L0E1E0,,Event hall for rent. Complete with kitchen and dining space.,C20915,Brock,Road,,Brock,POINT (-79.17455800735291 44.319590892995734),-79.17455800735291,44.319590892995734
36673,9054355101,Oshawa,Ontario,669408.0,4861826.0,6488,Trent University,L1J5Y1,2019-05-15,2019-08-22,611310.0,Universities,9054355102,www.trentu.ca/oshawa,,,,,,,,"University, Oshawa campus",55,Thornton,Road,South,Oshawa,POINT (-78.89090802684288 43.89007524331108),-78.89090802684288,43.89007524331108
36674,9059850334,Port Perry,Ontario,663131.31,4884443.81,8783,Taylor Ford,L9L1B5,2019-05-15,2019-08-22,441110.0,New car dealers,9059853655,www.taylorfordsales.com,,,,,,L9L1B5,,New and used automobile sales and service.,1565,7a,Highway,,Scugog,POINT (-78.96204652541913 44.095001790919035),-78.96204652541913,44.095001790919035
36675,,Seagrave,Ontario,664250.63,4895142.76,552835,Koi Nursery & Water Gardens,L0C1G0,2019-05-16,2019-08-22,444220.0,Nursery stores and garden centres,9059854600,www.koinursery.com,,,,,,,,"Full service pond and water garden retail/wholesale. Koi and other pond fish, aquatic plants, pond equipment, water treatments and consultations.",21751,Simcoe,Street,,Scugog,POINT (-78.94473360045278 44.19101526668706),-78.94473360045278,44.19101526668706
36676,,Pickering,Ontario,654124.98,4854868.31,6794,Durham Continuing Education - Pickering,L1W3R2,2019-05-16,2019-08-26,611690.0,All other schools and instruction,9058313118,www.dce.ca,,,,,,L1W3R2,1-5,Language instruction to adult new comers in Canada.,1400,Bayly,Street,,Pickering,POINT (-79.08307544874897 43.830817996297846),-79.08307544874897,43.830817996297846
36677,9054281176,Seaton,Ontario,654181.3097,4860150.2329,552914,Tax and Accounting Advisory Services,L1X0A8,2019-05-16,2019-08-22,541212.0,Offices of accountants,6479489258,,,,,,,,,"Providing Accounting Services to Small Businesses including Charities; Providing Tax Filing Services for Individual Clients as well, Small Businesses",1785,Liatris,Drive,,Pickering,POINT (-79.08085097556057 43.87833660172181),-79.08085097556057,43.87833660172181
36678,,Nestleton Station,Ontario,678109.2261,4888818.8708,552598,Together Forever,L0B1L0,2019-05-17,2019-08-22,812220.0,Cemeteries and crematoria,4164582800,,,,,,,,,Design and creates memorial products for human/pet cremains.,14950,Cartwright East Quarter,Line,,Scugog,POINT (-78.77358765830581 44.130872277629855),-78.77358765830581,44.130872277629855
36679,9054327602,Oshawa,Ontario,671255.61,4862297.15,4865,Income Support - Durham Region,L1J2B4,2019-05-17,2019-05-17,624190.0,Other individual and family services,9054322929,www.durham.ca,,,,,,L1J2B4,,Income support.,200,John,Street,West,Oshawa,POINT (-78.86777004168752 43.89388763867108),-78.86777004168752,43.89388763867108
36680,9056236951,Bowmanville,Ontario,686557.01,4864678.23,3112,Region of Durham - Employment Assistance Program,L1C1P5,2019-05-17,,912210.0,Provincial labour and employment services,9056972400,,,,,,,L1C1P5,4,Social assistance services.,234,King,Street,,Clarington,POINT (-78.67657390829982 43.91159614082717),-78.67657390829982,43.91159614082717
36681,9056833466,Ajax,Ontario,658020.81,4855847.46,2424,Family Services - Ajax,L1S7J6,2019-05-17,,624190.0,Other individual and family services,9056833451,,,,,,,L1S7J6,103,Social services.,339,Westney,Road,South,Ajax,POINT (-79.03435969540992 43.838806009471746),-79.03435969540992,43.838806009471746
36682,,Sunderland,Ontario,654387.36,4902541.02,100619,Durham Region- Social Services,L0C1H0,2019-05-17,,913910.0,"Other local, municipal and regional public administration",9058623131,,,,,,,L0E1E0,L0C 1H0,Social services.,41,Albert,Street,,Brock,POINT (-79.06590145243504 44.259738323019064),-79.06590145243504,44.259738323019064
36683,9056234449,Bowmanville,Ontario,685540.4,4864859.1,2964,Edna Thomson Child Care Centre,L1C1T6,2019-05-17,,624410.0,Child day-care services,9056236717,,,,,,,L1C1T6,,Child care centre for ages 2-12.,156,Church,Street,,Clarington,POINT (-78.689161813591 43.91347996195084),-78.689161813591,43.91347996195084
36684,9058399418,Pickering,Ontario,653765.33,4854329.84,8522,Pickering Child Care Centre,L1W1J4,2019-05-17,,624110.0,Child and youth services,9058395831,,,,,,,L1W1J4,,Child care centre for ages 2-12.,1262,Radom,Street,,Pickering,POINT (-79.0877008849435 43.826047362774595),-79.0877008849435,43.826047362774595
36685,9056688458,Whitby,Ontario,665825.51,4860463.51,10964,Whitby Child Care Centre,L1N1S8,2019-05-17,,624410.0,Child day-care services,9056684751,www.durham.ca,,,,,,L1N1S8,,Child care centre for ages 18 months to 6 years.,501,Dunlop,Street,East,Whitby,POINT (-78.93590383779453 43.87863006860726),-78.93590383779453,43.87863006860726
36686,,Oshawa,Ontario,673564.09,4862726.53,102253,Clara Hughes Early Learning and Child Care Centre,L1H6T9,2019-05-17,,624410.0,Child day-care services,9054048012,http://www.durham.ca,,,,,,,,Early Learning and Child Care Centre for ages 12 months to 12 years.,610,Taylor,Avenue,,Oshawa,POINT (-78.83890844459285 43.897211115276136),-78.83890844459285,43.897211115276136
36687,9056688934,Whitby,Ontario,664602.83,4860486.69,10890,Fairview Lodge,L1N5S3,2019-05-17,2019-08-22,623110.0,Nursing care facilities,9056685851,http://www.durham.ca/social,,,,,,L1N5S3,,Long term care facility.,632,Dundas,Street,East,Whitby,POINT (-78.95110622131497 43.87911245942803),-78.95110622131497,43.87911245942803
36688,7054264218,Beaverton,Ontario,646176.6,4921144.6,2692,Lakeview Manor,L0K1A0,2019-05-17,,623110.0,Nursing care facilities,7054267388,http://www.durham.ca/social,,,,,,L0K1A0,,Long term care facility.,133,Main,Street,,Brock,POINT (-79.16348788984405 44.42883471133162),-79.16348788984405,44.42883471133162
36689,9054338010,Oshawa,Ontario,670348.61,4861899.05,5219,Sexual Health Clinic - Oshawa,L1J2K5,2019-05-17,,913910.0,"Other local, municipal and regional public administration",9054338901,,,,,,,L1J2K5,180,Public health services,419,King,Street,West,Oshawa,POINT (-78.87918221422649 43.89051583357679),-78.87918221422649,43.89051583357679
36690,9054209765,Pickering,Ontario,653856.38,4855392.63,7654,Sexual Health Clinic - Pickering,L1V1B8,2019-05-17,,621494.0,Community health centres,9054208781,,,,,,,L1V1B8,,Public health clinic.,1355,Kingston,Road,,Pickering,POINT (-79.08626348724364 43.83559219214765),-79.08626348724364,43.83559219214765
36691,9054308725,Whitby,Ontario,667264.17,4859462.15,100507,"Andrea Miller MHSc, RD Consulting Dietitian",L1N1C4,2019-05-21,2019-08-22,621390.0,Offices of all other health practitioners,9052332437,http://www.amillerrd.ca,,,,,,L1N1C4,,"Nutrition Counselling, Nutrition Consulting for media, business, Nutrition writing.",105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36692,,Pickering,Ontario,655618.68,4855161.66,552953,Maple Environmental Inc.,L1W3G7,2019-05-21,2019-05-22,541690.0,Other scientific and technical consulting services,9052574408,www.MapleEnv.com,,,,,,,7C1,"Maple is a full service environmental consulting company providing services in the areas of Hazardous Building Materials, Indoor Environments, Environmental Site Assessments and Occupational and Environmental Health.",1735,Bayly,Street,,Pickering,POINT (-79.06442267659457 43.833144685705925),-79.06442267659457,43.833144685705925
36693,4162976977,Pickering,Ontario,656440.01,4854354.46,7288,Button's Heating and Air Conditioning,L1W3V5,2019-05-21,2019-08-22,416120.0,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers",9054321929,www.buttonsheating.com,,,,,,L1W3V5,168-170,Heating and air conditioning services.,1895,Clements,Road,,Pickering,POINT (-79.05444886413117 43.82570759272473),-79.05444886413117,43.82570759272473
36694,,Pickering,Ontario,656359.89,4854327.66,552957,Proclean Industrial & Office Services Ltd.,L1W3V4,2019-05-22,2019-08-22,561722.0,Janitorial services (except window cleaning),9054272441,,,,,,,,278,Commercial maintenance,1885,Clements,Road,,Pickering,POINT (-79.05545253345606 43.8254833852179),-79.05545253345606,43.8254833852179
36695,4162311411,Whitby,Ontario,667264.17,4859462.15,100913,Royal Bailiff Service,L1N1C4,2019-05-22,2019-08-22,541190.0,Other legal services,4162311311,www.royalbailiff.com,,,,,,L1N1C4,2,"Vehicle recovery, equipment recovery, commercial lockouts, landlord distraints, tax collection.",105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36696,,Whitby,Ontario,667264.17,4859462.15,294207,Autism Ontario,L1N2M8,2019-05-22,,813920.0,Professional organizations,9054325092,,,,,,,,,Closed,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36697,,Whitby,Ontario,667264.17,4859462.15,174384,Sansom Financial Services,L1N1C4,2019-05-22,,417930.0,"Professional machinery, equipment and supplies merchant wholesalers",9054309618,www.sansom.ca,,,,,,,,Closed,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36698,7054265930,Goodwood,Ontario,644009.44,4877262.25,3974,Goodwood Community Centre,L0K1A0,2019-05-22,2019-08-26,713991.0,"Sports clubs, teams and leagues performing before a non-paying audience",9056403966,www.town.uxbridge.on.ca,,,,,,L0K1A0,,Community centre.,268,Regional Highway 47,,,Uxbridge,POINT (-79.20276334164365 44.0343861029619),-79.20276334164365,44.0343861029619
